Geneid	p_value	p_value_corrected
ENSG00000214013	0.30128402199644067	0.8582645063837668
ENSG00000235828	0.3012860115313218	0.8582645063837668
ENSG00000188811	0.30134707257026355	0.8582645063837668
ENSG00000160957	0.30136882257525205	0.8582645063837668
ENSG00000215895	0.3013973572896004	0.8582645063837668
ENSG00000224629	0.30148615049004357	0.8582645063837668
ENSG00000203739	0.30149999423019963	0.8582645063837668
ENSG00000079950	0.3015012518454174	0.8582645063837668
ENSG00000132406	0.3015303657174657	0.8582645063837668
ENSG00000196549	0.3015670544109151	0.8582645063837668
ENSG00000129103	0.3015802949021392	0.8582645063837668
ENSG00000180089	0.3015927560155723	0.8582645063837668
ENSG00000247121	0.30162883015848385	0.8582645063837668
ENSG00000130508	0.3016826872470054	0.8582645063837668
ENSG00000126838	0.30171996606750107	0.8582645063837668
ENSG00000249684	0.3017387269536248	0.8582645063837668
ENSG00000201134	0.3017423674383049	0.8582645063837668
ENSG00000100014	0.30179317108191694	0.8582645063837668
ENSG00000123384	0.30179381372898234	0.8582645063837668
ENSG00000039987	0.30179468558095485	0.8582645063837668
ENSG00000229719	0.3018636864202363	0.8582645063837668
ENSG00000260853	0.30188107047386975	0.8582645063837668
ENSG00000128283	0.30188816416776665	0.8582645063837668
ENSG00000268678	0.3019187164216105	0.8582645063837668
ENSG00000169228	0.30193151260332485	0.8582645063837668
ENSG00000277638	0.30193211591545804	0.8582645063837668
ENSG00000033170	0.30197981157391407	0.8582645063837668
ENSG00000120903	0.3019948376101033	0.8582645063837668
ENSG00000134250	0.30202544353973776	0.8582645063837668
ENSG00000122042	0.3020491407769435	0.8582645063837668
ENSG00000236759	0.30207528887799306	0.8582645063837668
ENSG00000265574	0.3020919999724631	0.8582645063837668
ENSG00000204197	0.3021099280655989	0.8582645063837668
ENSG00000238082	0.30212121341955767	0.8582645063837668
ENSG00000233338	0.302145154283747	0.8582645063837668
ENSG00000114416	0.302243963187748	0.8582645063837668
ENSG00000113456	0.30225824764566234	0.8582645063837668
ENSG00000221879	0.3023303326741797	0.8582645063837668
ENSG00000180855	0.3023603151630838	0.8582645063837668
ENSG00000176171	0.3024412352909284	0.8582645063837668
ENSG00000102970	0.3024440315611265	0.8582645063837668
ENSG00000165637	0.3025038242198463	0.8582645063837668
ENSG00000213067	0.30252162346260114	0.8582645063837668
ENSG00000165424	0.30254030627355855	0.8582645063837668
ENSG00000176896	0.30257663790706724	0.8582645063837668
ENSG00000111530	0.30264251721555846	0.8582645063837668
ENSG00000174775	0.3027296749909182	0.8582645063837668
ENSG00000242703	0.3027558210046849	0.8582645063837668
ENSG00000266983	0.3027658809881559	0.8582645063837668
ENSG00000225920	0.30278559846681996	0.8582645063837668
ENSG00000259867	0.30292821653827845	0.8582645063837668
ENSG00000273338	0.30298547583260016	0.8582645063837668
ENSG00000272980	0.30305023654985824	0.8582645063837668
ENSG00000181061	0.30307000999273065	0.8582645063837668
ENSG00000127022	0.30315086718401	0.8582645063837668
ENSG00000181035	0.3031784991144415	0.8582645063837668
ENSG00000278638	0.30319389710836064	0.8582645063837668
ENSG00000235872	0.30319389710836064	0.8582645063837668
ENSG00000240440	0.30319389710836064	0.8582645063837668
ENSG00000233873	0.30319389710836064	0.8582645063837668
ENSG00000277336	0.30319389710836064	0.8582645063837668
ENSG00000258624	0.30319389710836064	0.8582645063837668
ENSG00000269792	0.30319389710836064	0.8582645063837668
ENSG00000135355	0.30319389710836064	0.8582645063837668
ENSG00000270799	0.30319389710836064	0.8582645063837668
ENSG00000163364	0.30319389710836064	0.8582645063837668
ENSG00000201794	0.30319389710836064	0.8582645063837668
ENSG00000119596	0.3032246232709661	0.8582645063837668
ENSG00000249884	0.3032606244857062	0.8582645063837668
ENSG00000223766	0.30326346833349	0.8582645063837668
ENSG00000227376	0.3032676495339359	0.8582645063837668
ENSG00000259321	0.3032768879252264	0.8582645063837668
ENSG00000130545	0.30327839851737404	0.8582645063837668
ENSG00000138668	0.3033054432224809	0.8582645063837668
ENSG00000164292	0.30333013492796473	0.8582645063837668
ENSG00000174370	0.3034217462688211	0.8582645063837668
ENSG00000272933	0.3035146308549659	0.8582645063837668
ENSG00000254485	0.3035230031271333	0.8582645063837668
ENSG00000143994	0.3035335713275197	0.8582645063837668
ENSG00000171928	0.3035608096818112	0.8582645063837668
ENSG00000234409	0.303572237606771	0.8582645063837668
ENSG00000234720	0.3036086123760046	0.8582645063837668
ENSG00000274145	0.3036235272936672	0.8582645063837668
ENSG00000275104	0.3036447749368382	0.8582645063837668
ENSG00000261604	0.3036662832162611	0.8582645063837668
ENSG00000240303	0.30367046011203214	0.8582645063837668
ENSG00000172458	0.30367318482557853	0.8582645063837668
ENSG00000183813	0.30369237229163587	0.8582645063837668
ENSG00000086062	0.3038039412037209	0.8582645063837668
ENSG00000105698	0.3038377043502151	0.8582645063837668
ENSG00000150433	0.30390923146289234	0.8582645063837668
ENSG00000226560	0.3039247857290262	0.8582645063837668
ENSG00000276644	0.30397962897624525	0.8582645063837668
ENSG00000196715	0.3040431155291842	0.8582645063837668
ENSG00000165943	0.30413409076048104	0.8582645063837668
ENSG00000107242	0.3042269775161148	0.8582645063837668
ENSG00000100614	0.3042507862935624	0.8582645063837668
ENSG00000148737	0.30425934298926777	0.8582645063837668
ENSG00000277449	0.3043064292068851	0.8582645063837668
ENSG00000147140	0.3043353384238739	0.8582645063837668
ENSG00000233028	0.3043782856466571	0.8582645063837668
ENSG00000179387	0.3044170016651608	0.8582645063837668
ENSG00000254177	0.3044414223513261	0.8582645063837668
ENSG00000172421	0.3044414223513261	0.8582645063837668
ENSG00000240455	0.3044414223513261	0.8582645063837668
ENSG00000267454	0.3044760275896072	0.8582645063837668
ENSG00000217026	0.3044865902344283	0.8582645063837668
ENSG00000109917	0.30461928946991673	0.8582645063837668
ENSG00000153363	0.3046596228196505	0.8582645063837668
ENSG00000142207	0.3046628991140334	0.8582645063837668
ENSG00000244381	0.3046670223689253	0.8582645063837668
ENSG00000111291	0.30467800335349476	0.8582645063837668
ENSG00000124496	0.30468925453688306	0.8582645063837668
ENSG00000204758	0.30470074073112907	0.8582645063837668
ENSG00000275017	0.30476514985563724	0.8582645063837668
ENSG00000130287	0.30476514985563724	0.8582645063837668
ENSG00000277893	0.30476514985563724	0.8582645063837668
ENSG00000218819	0.3048147992765286	0.8582645063837668
ENSG00000204894	0.3048573491255876	0.8582645063837668
ENSG00000124243	0.304908583506883	0.8582645063837668
ENSG00000243364	0.3049600646595009	0.8582645063837668
ENSG00000237064	0.3049715510289415	0.8582645063837668
ENSG00000187118	0.3049845707344114	0.8582645063837668
ENSG00000147883	0.3050452535811133	0.8582645063837668
ENSG00000169253	0.3051066391849726	0.8582645063837668
ENSG00000104866	0.3051288252186199	0.8582645063837668
ENSG00000116652	0.30516907104511903	0.8582645063837668
ENSG00000103066	0.30519547112454926	0.8582645063837668
ENSG00000248448	0.30523754010113946	0.8582645063837668
ENSG00000138792	0.3052493993233936	0.8582645063837668
ENSG00000058799	0.30529856794527754	0.8582645063837668
ENSG00000243406	0.3053317246185675	0.8582645063837668
ENSG00000207031	0.30539480151836157	0.8582645063837668
ENSG00000096968	0.30547640436634865	0.8582645063837668
ENSG00000278637	0.30550565112756506	0.8582645063837668
ENSG00000223797	0.30556301709556805	0.8582645063837668
ENSG00000215022	0.3056002915932984	0.8582645063837668
ENSG00000233820	0.3056433291303695	0.8582645063837668
ENSG00000092470	0.3057001381060389	0.8582645063837668
ENSG00000143553	0.3057902225981828	0.8582645063837668
ENSG00000272989	0.3058562386653456	0.8582645063837668
ENSG00000074582	0.305858831805891	0.8582645063837668
ENSG00000248693	0.3059218422148937	0.8582645063837668
ENSG00000120437	0.30599775824271247	0.8582645063837668
ENSG00000257128	0.30617180943080774	0.8582645063837668
ENSG00000153885	0.3061915106877708	0.8582645063837668
ENSG00000105583	0.306217937646898	0.8582645063837668
ENSG00000151247	0.30628967448654537	0.8582645063837668
ENSG00000104899	0.3063049604783703	0.8582645063837668
ENSG00000031698	0.30630510640033276	0.8582645063837668
ENSG00000225125	0.3063608324115493	0.8582645063837668
ENSG00000269227	0.3064000078242508	0.8582645063837668
ENSG00000275585	0.30641533962344053	0.8582645063837668
ENSG00000226086	0.3065057503538167	0.8582645063837668
ENSG00000173641	0.306509732990781	0.8582645063837668
ENSG00000155330	0.30653834881100234	0.8582645063837668
ENSG00000251568	0.3065539397620535	0.8582645063837668
ENSG00000235055	0.30658412222201525	0.8582645063837668
ENSG00000162694	0.3066092794930487	0.8582645063837668
ENSG00000118690	0.30664852984114255	0.8582645063837668
ENSG00000184863	0.3066997902011171	0.8582645063837668
ENSG00000158301	0.3067024607179847	0.8582645063837668
ENSG00000263214	0.30672332613510206	0.8582645063837668
ENSG00000237733	0.30672675070614036	0.8582645063837668
ENSG00000181817	0.3067314797531686	0.8582645063837668
ENSG00000177542	0.30678948081765345	0.8582645063837668
ENSG00000236577	0.30682965599612155	0.8582645063837668
ENSG00000186001	0.3069153453390477	0.8582645063837668
ENSG00000109390	0.30696062375299493	0.8582645063837668
ENSG00000256862	0.30700008692988134	0.8582645063837668
ENSG00000213079	0.30700611256239135	0.8582645063837668
ENSG00000236017	0.3070294682262959	0.8582645063837668
ENSG00000242272	0.30706446743185223	0.8582645063837668
ENSG00000257527	0.3070690858686299	0.8582645063837668
ENSG00000157778	0.3071168430251044	0.8582645063837668
ENSG00000101138	0.307117823042634	0.8582645063837668
ENSG00000243679	0.307121773316022	0.8582645063837668
ENSG00000138592	0.30715427286818514	0.8582645063837668
ENSG00000095319	0.3072853017384973	0.8582645063837668
ENSG00000120729	0.3073219857451334	0.8582645063837668
ENSG00000271664	0.307429534099851	0.8582645063837668
ENSG00000173334	0.30744830941832446	0.8582645063837668
ENSG00000177888	0.307551448645281	0.8582645063837668
ENSG00000259335	0.30756940073282957	0.8582645063837668
ENSG00000218996	0.3076305921711576	0.8582645063837668
ENSG00000082512	0.30772606417677084	0.8582645063837668
ENSG00000134779	0.3077373486965896	0.8582645063837668
ENSG00000259442	0.30777123842059273	0.8582645063837668
ENSG00000197444	0.3077732564164932	0.8582645063837668
ENSG00000196878	0.3077967749388605	0.8582645063837668
ENSG00000140368	0.3077999366851015	0.8582645063837668
ENSG00000233081	0.30783929917387076	0.8582645063837668
ENSG00000168260	0.3079208861052703	0.8582645063837668
ENSG00000224895	0.3079208861052703	0.8582645063837668
ENSG00000114450	0.30795125671574153	0.8582645063837668
ENSG00000101843	0.3079880689771784	0.8582645063837668
ENSG00000257246	0.30800244322333015	0.8582645063837668
ENSG00000188389	0.3080043974404664	0.8582645063837668
ENSG00000183087	0.30800655994721693	0.8582645063837668
ENSG00000169635	0.30812097542155714	0.8582645063837668
ENSG00000162654	0.30814966637901325	0.8582645063837668
ENSG00000184988	0.30817906540121626	0.8582645063837668
ENSG00000261373	0.3082006328711402	0.8582645063837668
ENSG00000116014	0.308241673983169	0.8582645063837668
ENSG00000155980	0.3083252238217849	0.8582645063837668
ENSG00000280170	0.30833676472514265	0.8582645063837668
ENSG00000143633	0.3083546314724958	0.8582645063837668
ENSG00000149541	0.3083743426077364	0.8582645063837668
ENSG00000230829	0.3084782463833211	0.8582645063837668
ENSG00000166938	0.3084902342926111	0.8582645063837668
ENSG00000225213	0.3085077285305683	0.8582645063837668
ENSG00000275180	0.30854713424211194	0.8582645063837668
ENSG00000062650	0.30859888797594254	0.8582645063837668
ENSG00000280120	0.3086042478280304	0.8582645063837668
ENSG00000040933	0.30863346882810544	0.8582645063837668
ENSG00000137573	0.30866928937075394	0.8582645063837668
ENSG00000234719	0.3086861230566458	0.8582645063837668
ENSG00000168010	0.3087466569140713	0.8582645063837668
ENSG00000250420	0.30884116917682103	0.8582645063837668
ENSG00000215251	0.30886053612992564	0.8582645063837668
ENSG00000196411	0.30893659499719717	0.8582645063837668
ENSG00000271871	0.30895408667925395	0.8582645063837668
ENSG00000011028	0.3089726803244905	0.8582645063837668
ENSG00000109756	0.30897550710327465	0.8582645063837668
ENSG00000119138	0.3089755218083333	0.8582645063837668
ENSG00000250764	0.3090048448948032	0.8582645063837668
ENSG00000224067	0.3090364073561898	0.8582645063837668
ENSG00000137547	0.30909514232250573	0.8582645063837668
ENSG00000234271	0.3091179018922438	0.8582645063837668
ENSG00000251733	0.3092077788256223	0.8582645063837668
ENSG00000129048	0.30934365443825984	0.8582645063837668
ENSG00000175220	0.30942104060787423	0.8582645063837668
ENSG00000164073	0.3094384239205639	0.8582645063837668
ENSG00000169246	0.30962779027856036	0.8582645063837668
ENSG00000101057	0.3096523912745523	0.8582645063837668
ENSG00000244752	0.30967272102704413	0.8582645063837668
ENSG00000143373	0.30968874368883237	0.8582645063837668
ENSG00000233613	0.3097099080004173	0.8582645063837668
ENSG00000224722	0.30973869793430286	0.8582645063837668
ENSG00000127249	0.3098232616301429	0.8582645063837668
ENSG00000147003	0.30982617417712766	0.8582645063837668
ENSG00000273828	0.3098552188959984	0.8582645063837668
ENSG00000124406	0.30990658294764584	0.8582645063837668
ENSG00000054267	0.3099283634519358	0.8582645063837668
ENSG00000255479	0.30995238160600513	0.8582645063837668
ENSG00000232273	0.30995878419994144	0.8582645063837668
ENSG00000275586	0.30995878419994144	0.8582645063837668
ENSG00000224398	0.31011517012906065	0.8582645063837668
ENSG00000234528	0.3101722091835639	0.8582645063837668
ENSG00000007062	0.31025407126593757	0.8582645063837668
ENSG00000006459	0.310380520603538	0.8582645063837668
ENSG00000270863	0.3103838891180297	0.8582645063837668
ENSG00000135164	0.3104299363529367	0.8582645063837668
ENSG00000064199	0.31045143624483906	0.8582645063837668
ENSG00000108506	0.31046635265604583	0.8582645063837668
ENSG00000232099	0.3105259674325446	0.8582645063837668
ENSG00000259799	0.3105431884263293	0.8582645063837668
ENSG00000196735	0.3106440775852941	0.8582645063837668
ENSG00000197582	0.3106526028002283	0.8582645063837668
ENSG00000265612	0.3106626385065564	0.8582645063837668
ENSG00000132749	0.3106970455977911	0.8582645063837668
ENSG00000215905	0.31070652665721915	0.8582645063837668
ENSG00000234534	0.31074358932538854	0.8582645063837668
ENSG00000068654	0.31076129612123854	0.8582645063837668
ENSG00000117697	0.3107690354256367	0.8582645063837668
ENSG00000185973	0.31077241806396555	0.8582645063837668
ENSG00000280006	0.3107968351083134	0.8582645063837668
ENSG00000256963	0.3108078180210728	0.8582645063837668
ENSG00000151117	0.3108155582909851	0.8582645063837668
ENSG00000145375	0.3109075789264111	0.8582645063837668
ENSG00000162852	0.3109192344179757	0.8582645063837668
ENSG00000214998	0.3109313579790156	0.8582645063837668
ENSG00000196422	0.31094394262050046	0.8582645063837668
ENSG00000188078	0.3110345168725872	0.8582645063837668
ENSG00000104450	0.31106058460061137	0.8582645063837668
ENSG00000138073	0.31114735983524094	0.8582645063837668
ENSG00000204348	0.31118721100589264	0.8582645063837668
ENSG00000226575	0.311191063458991	0.8582645063837668
ENSG00000235744	0.3112291442544921	0.8582645063837668
ENSG00000154174	0.3113144324565476	0.8582645063837668
ENSG00000108773	0.3113315277983796	0.8582645063837668
ENSG00000236646	0.3114262620487567	0.8582645063837668
ENSG00000136271	0.3115863862552888	0.8582645063837668
ENSG00000243009	0.3116004266839205	0.8582645063837668
ENSG00000197136	0.3116123988946663	0.8582645063837668
ENSG00000176927	0.3116322659666068	0.8582645063837668
ENSG00000274029	0.3116359360403506	0.8582645063837668
ENSG00000197670	0.3117164422465309	0.8582645063837668
ENSG00000162073	0.311765161712196	0.8582645063837668
ENSG00000004777	0.31177452467567823	0.8582645063837668
ENSG00000235034	0.3117976633721493	0.8582645063837668
ENSG00000230305	0.3118029721781165	0.8582645063837668
ENSG00000138942	0.3119235212844329	0.8582645063837668
ENSG00000121742	0.31193133029900844	0.8582645063837668
ENSG00000197062	0.31197364725229165	0.8582645063837668
ENSG00000060642	0.31198243223288624	0.8582645063837668
ENSG00000275076	0.3119948317400378	0.8582645063837668
ENSG00000197077	0.31203855892016324	0.8582645063837668
ENSG00000175322	0.3120416569783704	0.8582645063837668
ENSG00000273342	0.31206610188539285	0.8582645063837668
ENSG00000247746	0.31210744282904224	0.8582645063837668
ENSG00000159110	0.3121223593562495	0.8582645063837668
ENSG00000100483	0.3121981838851342	0.8582645063837668
ENSG00000108953	0.3122425926578933	0.8582645063837668
ENSG00000196352	0.31230233600744667	0.8582645063837668
ENSG00000215005	0.3126145124500116	0.8582645063837668
ENSG00000254294	0.31261634030021684	0.8582645063837668
ENSG00000162738	0.3126558767921132	0.8582645063837668
ENSG00000185127	0.312664685632387	0.8582645063837668
ENSG00000181789	0.31267219481261543	0.8582645063837668
ENSG00000100360	0.3127029356209421	0.8582645063837668
ENSG00000006327	0.3127086599894794	0.8582645063837668
ENSG00000205302	0.31272552882850874	0.8582645063837668
ENSG00000152904	0.31274600323423885	0.8582645063837668
ENSG00000214401	0.31277057358661625	0.8582645063837668
ENSG00000117408	0.3127765367443012	0.8582645063837668
ENSG00000109919	0.31281184969801834	0.8582645063837668
ENSG00000276163	0.31285818664435094	0.8582645063837668
ENSG00000163898	0.3128758228476425	0.8582645063837668
ENSG00000248139	0.3128896823398539	0.8582645063837668
ENSG00000188070	0.3128901714394599	0.8582645063837668
ENSG00000181656	0.3129162526800119	0.8582645063837668
ENSG00000204568	0.31291936573118934	0.8582645063837668
ENSG00000230671	0.31292268410693064	0.8582645063837668
ENSG00000279758	0.3129294689058056	0.8582645063837668
ENSG00000178115	0.3129342791784928	0.8582645063837668
ENSG00000122970	0.3129469730187006	0.8582645063837668
ENSG00000163697	0.3129720511963836	0.8582645063837668
ENSG00000274104	0.312997766950754	0.8582645063837668
ENSG00000111863	0.31300842890929476	0.8582645063837668
ENSG00000154451	0.3130633803188028	0.8582645063837668
ENSG00000148331	0.3130784238790478	0.8582645063837668
ENSG00000186350	0.31317127077616574	0.8582645063837668
ENSG00000237975	0.31318639041182944	0.8582645063837668
ENSG00000104738	0.31319489841733594	0.8582645063837668
ENSG00000243886	0.31320599755434475	0.8582645063837668
ENSG00000241954	0.313261930378112	0.8582645063837668
ENSG00000242154	0.3132810413057887	0.8582645063837668
ENSG00000258096	0.31331097606012814	0.8582645063837668
ENSG00000253159	0.3133123895953943	0.8582645063837668
ENSG00000233564	0.3133982574192141	0.8582645063837668
ENSG00000185112	0.31342455731950514	0.8582645063837668
ENSG00000280020	0.3134478690891859	0.8582645063837668
ENSG00000166037	0.3134506376203876	0.8582645063837668
ENSG00000256973	0.31346069095580253	0.8582645063837668
ENSG00000104980	0.31346741805031597	0.8582645063837668
ENSG00000116991	0.31349604766154104	0.8582645063837668
ENSG00000109618	0.3135539803516918	0.8582645063837668
ENSG00000162616	0.3135891497861769	0.8582645063837668
ENSG00000042493	0.3136614634821821	0.8582645063837668
ENSG00000166441	0.31374106349490216	0.8582645063837668
ENSG00000264431	0.31383247922624913	0.8582645063837668
ENSG00000231157	0.31388838247210865	0.8582645063837668
ENSG00000103245	0.31394005902696137	0.8582645063837668
ENSG00000235695	0.313992658506758	0.8582645063837668
ENSG00000163612	0.3140879535457242	0.8582645063837668
ENSG00000226972	0.3140879535457242	0.8582645063837668
ENSG00000185250	0.3140879535457242	0.8582645063837668
ENSG00000083635	0.3141148189810833	0.8582645063837668
ENSG00000134343	0.3141503764542148	0.8582645063837668
ENSG00000131773	0.3142149218142634	0.8582645063837668
ENSG00000071575	0.3142356746982883	0.8582645063837668
ENSG00000104957	0.31430010152224075	0.8582645063837668
ENSG00000158169	0.31433597191328866	0.8582645063837668
ENSG00000227267	0.3144592845377087	0.8582645063837668
ENSG00000105576	0.3144600887891903	0.8582645063837668
ENSG00000239836	0.31446016410634614	0.8582645063837668
ENSG00000168273	0.3144641034113277	0.8582645063837668
ENSG00000196074	0.3145552803442091	0.8582645063837668
ENSG00000232450	0.31460232762742535	0.8582645063837668
ENSG00000158481	0.3146843265675174	0.8582645063837668
ENSG00000124097	0.31469312349252526	0.8582645063837668
ENSG00000135686	0.3146937330455488	0.8582645063837668
ENSG00000096433	0.31471024775650813	0.8582645063837668
ENSG00000207524	0.31473120162419055	0.8582645063837668
ENSG00000124701	0.31476451609595624	0.8582645063837668
ENSG00000161265	0.3148235372665574	0.8582645063837668
ENSG00000235961	0.3148356838720117	0.8582645063837668
ENSG00000152348	0.3148834185649251	0.8582645063837668
ENSG00000134193	0.31491097889423014	0.8582645063837668
ENSG00000233383	0.3149256053986066	0.8582645063837668
ENSG00000249142	0.3149451176221266	0.8582645063837668
ENSG00000119899	0.3149476293812332	0.8582645063837668
ENSG00000182866	0.31495559042322946	0.8582645063837668
ENSG00000156603	0.31496400893227133	0.8582645063837668
ENSG00000277496	0.3150013536321689	0.8582645063837668
ENSG00000251557	0.31506400349505526	0.8582645063837668
ENSG00000230705	0.3150979355520609	0.8582645063837668
ENSG00000225674	0.31512519058576033	0.8582645063837668
ENSG00000150995	0.31514125808264043	0.8582645063837668
ENSG00000225415	0.3151450840299681	0.8582645063837668
ENSG00000138459	0.31517878268267774	0.8582645063837668
ENSG00000197872	0.3152386461717251	0.8582645063837668
ENSG00000227715	0.31527827813598996	0.8582645063837668
ENSG00000168246	0.31529894126938945	0.8582645063837668
ENSG00000237105	0.3153112446236138	0.8582645063837668
ENSG00000164506	0.31538805997121566	0.8582645063837668
ENSG00000197580	0.3154265498358377	0.8582645063837668
ENSG00000148175	0.31542712438991666	0.8582645063837668
ENSG00000183935	0.31547891778413084	0.8582645063837668
ENSG00000262671	0.315511097969582	0.8582645063837668
ENSG00000141873	0.31565180979393415	0.8582645063837668
ENSG00000111266	0.315684308024991	0.8582645063837668
ENSG00000237033	0.31575134625825474	0.8582645063837668
ENSG00000248711	0.31577142332417696	0.8582645063837668
ENSG00000268047	0.3157850262740494	0.8582645063837668
ENSG00000241878	0.3158300156332114	0.8582645063837668
ENSG00000204556	0.3158362256144509	0.8582645063837668
ENSG00000184897	0.315857279065529	0.8582645063837668
ENSG00000059588	0.31585916505362954	0.8582645063837668
ENSG00000184967	0.31588903396928186	0.8582645063837668
ENSG00000147606	0.31589430850271166	0.8582645063837668
ENSG00000175336	0.31589430850271166	0.8582645063837668
ENSG00000200917	0.31589430850271166	0.8582645063837668
ENSG00000243967	0.31589430850271166	0.8582645063837668
ENSG00000276645	0.31589430850271166	0.8582645063837668
ENSG00000279077	0.31589430850271166	0.8582645063837668
ENSG00000144407	0.31589430850271166	0.8582645063837668
ENSG00000257366	0.31589430850271166	0.8582645063837668
ENSG00000227494	0.31589430850271166	0.8582645063837668
ENSG00000232613	0.31589430850271166	0.8582645063837668
ENSG00000223946	0.31589430850271166	0.8582645063837668
ENSG00000231643	0.31589430850271166	0.8582645063837668
ENSG00000229955	0.31589430850271166	0.8582645063837668
ENSG00000254447	0.31589430850271166	0.8582645063837668
ENSG00000261418	0.31589430850271166	0.8582645063837668
ENSG00000255450	0.31589430850271166	0.8582645063837668
ENSG00000234282	0.31589430850271166	0.8582645063837668
ENSG00000260639	0.31589430850271166	0.8582645063837668
ENSG00000167807	0.31589430850271166	0.8582645063837668
ENSG00000237395	0.31589430850271166	0.8582645063837668
ENSG00000261997	0.31589430850271166	0.8582645063837668
ENSG00000205038	0.31589430850271166	0.8582645063837668
ENSG00000235812	0.31589430850271166	0.8582645063837668
ENSG00000226890	0.31589430850271166	0.8582645063837668
ENSG00000279138	0.31589430850271166	0.8582645063837668
ENSG00000149654	0.31589430850271166	0.8582645063837668
ENSG00000221962	0.31589430850271166	0.8582645063837668
ENSG00000277518	0.31589430850271166	0.8582645063837668
ENSG00000165168	0.31589430850271166	0.8582645063837668
ENSG00000226896	0.31589430850271166	0.8582645063837668
ENSG00000232396	0.31589430850271166	0.8582645063837668
ENSG00000233521	0.31589430850271166	0.8582645063837668
ENSG00000227080	0.31589430850271166	0.8582645063837668
ENSG00000264908	0.31589430850271166	0.8582645063837668
ENSG00000238934	0.31589430850271166	0.8582645063837668
ENSG00000229146	0.31589430850271166	0.8582645063837668
ENSG00000243566	0.31589430850271166	0.8582645063837668
ENSG00000259548	0.31589430850271166	0.8582645063837668
ENSG00000138483	0.31589430850271166	0.8582645063837668
ENSG00000235380	0.31589430850271166	0.8582645063837668
ENSG00000222872	0.31589430850271166	0.8582645063837668
ENSG00000215838	0.31589430850271166	0.8582645063837668
ENSG00000228099	0.31589430850271166	0.8582645063837668
ENSG00000229195	0.31589430850271166	0.8582645063837668
ENSG00000272973	0.31589430850271166	0.8582645063837668
ENSG00000179141	0.31589430850271166	0.8582645063837668
ENSG00000249353	0.31590850691056654	0.8582645063837668
ENSG00000279812	0.3160299334122012	0.8582645063837668
ENSG00000258550	0.3160299334122012	0.8582645063837668
ENSG00000237732	0.3160299334122012	0.8582645063837668
ENSG00000258602	0.3160299334122012	0.8582645063837668
ENSG00000257664	0.3160299334122012	0.8582645063837668
ENSG00000228294	0.3160299334122012	0.8582645063837668
ENSG00000277651	0.3160299334122012	0.8582645063837668
ENSG00000262979	0.3160299334122012	0.8582645063837668
ENSG00000256588	0.3160299334122012	0.8582645063837668
ENSG00000110427	0.3160299334122012	0.8582645063837668
ENSG00000259584	0.3160299334122012	0.8582645063837668
ENSG00000138395	0.3160299334122012	0.8582645063837668
ENSG00000233916	0.3160299334122012	0.8582645063837668
ENSG00000248968	0.3160299334122012	0.8582645063837668
ENSG00000272917	0.3160299334122012	0.8582645063837668
ENSG00000223624	0.3160299334122012	0.8582645063837668
ENSG00000233573	0.3160299334122012	0.8582645063837668
ENSG00000271477	0.3160299334122012	0.8582645063837668
ENSG00000256243	0.3160299334122012	0.8582645063837668
ENSG00000184216	0.3160524996586964	0.8582645063837668
ENSG00000111713	0.3160812610285595	0.8582645063837668
ENSG00000236019	0.3160933842172095	0.8582645063837668
ENSG00000254037	0.3160933842172095	0.8582645063837668
ENSG00000038295	0.3160933842172095	0.8582645063837668
ENSG00000260467	0.3160933842172095	0.8582645063837668
ENSG00000224441	0.3160933842172095	0.8582645063837668
ENSG00000225130	0.3160933842172095	0.8582645063837668
ENSG00000267503	0.3160933842172095	0.8582645063837668
ENSG00000276046	0.3160933842172095	0.8582645063837668
ENSG00000273921	0.3160933842172095	0.8582645063837668
ENSG00000273487	0.3160933842172095	0.8582645063837668
ENSG00000233575	0.3160933842172095	0.8582645063837668
ENSG00000230165	0.3160933842172095	0.8582645063837668
ENSG00000266933	0.3160933842172095	0.8582645063837668
ENSG00000148795	0.3160933842172095	0.8582645063837668
ENSG00000225625	0.3160933842172095	0.8582645063837668
ENSG00000225039	0.3160933842172095	0.8582645063837668
ENSG00000277718	0.3160933842172095	0.8582645063837668
ENSG00000149735	0.3160933842172095	0.8582645063837668
ENSG00000222650	0.3160933842172095	0.8582645063837668
ENSG00000273388	0.3160933842172095	0.8582645063837668
ENSG00000259909	0.3160933842172095	0.8582645063837668
ENSG00000256658	0.3160933842172095	0.8582645063837668
ENSG00000258380	0.3160933842172095	0.8582645063837668
ENSG00000273894	0.3160933842172095	0.8582645063837668
ENSG00000223967	0.3160933842172095	0.8582645063837668
ENSG00000253183	0.3160933842172095	0.8582645063837668
ENSG00000236549	0.3160933842172095	0.8582645063837668
ENSG00000260889	0.3160933842172095	0.8582645063837668
ENSG00000223086	0.3160933842172095	0.8582645063837668
ENSG00000253107	0.3161091535689523	0.8582645063837668
ENSG00000104983	0.31613685992185814	0.8582645063837668
ENSG00000207739	0.3161513139261037	0.8582645063837668
ENSG00000272320	0.3161513139261037	0.8582645063837668
ENSG00000226194	0.3161513139261037	0.8582645063837668
ENSG00000240174	0.3161513139261037	0.8582645063837668
ENSG00000230147	0.3161513139261037	0.8582645063837668
ENSG00000273165	0.3161513139261037	0.8582645063837668
ENSG00000258256	0.3161513139261037	0.8582645063837668
ENSG00000244682	0.3161513139261037	0.8582645063837668
